TripID,Timestamp,Latitude,Longitude,Origin,Destination,Mode,Speed_kmh,Distance_m,Duration_s,DayOfWeek,Hour,AgeGroup,Gender,Weather
719,2025-07-15 15:56:24,31.944092,35.927229,University,Cafe,walk,4.0,1687.0,1472,Tuesday,15,25-34,F,cloudy
720,2025-07-09 04:31:12,31.953292,35.948706,University,Home,car,23.9,12321.4,1846,Wednesday,4,25-34,F,sunny
721,2025-06-24 20:59:29,31.964234,36.003625,Hospital,University,walk,5.79,1888.0,1164,Tuesday,20,55+,F,sunny
722,2025-09-11 05:27:12,31.903695,35.929828,Market,Park,bus,29.99,8873.2,1063,Thursday,5,45-54,M,sunny
723,2025-08-30 21:23:46,31.914554,35.913233,University,Market,bus,26.67,31979.0,4290,Saturday,21,25-34,M,sunny
724,2025-08-07 10:09:20,31.977298,35.98945,Mall,Hospital,walk,4.53,111.4,134,Thursday,10,25-34,M,sunny
725,2025-09-10 05:25:26,31.960126,36.003878,Park,Market,scooter,20.54,2851.8,488,Wednesday,5,18-24,F,sunny
726,2025-09-14 14:48:07,31.94948,35.945111,Market,Station,walk,3.72,275.5,294,Sunday,14,18-24,F,cloudy
727,2025-08-16 03:51:13,31.955553,35.975344,Work,Mall,car,26.49,15822.0,2198,Saturday,3,18-24,M,cloudy
728,2025-07-10 21:52:09,31.965427,35.985244,Park,Market,taxi,31.62,29397.8,3347,Thursday,21,18-24,F,sunny
729,2025-06-20 06:37:33,31.938807,35.922725,Cafe,Work,bus,27.53,37415.4,4934,Friday,6,18-24,F,sunny
730,2025-08-23 17:15:58,31.931651,35.930441,Park,Park,taxi,30.89,26429.3,3073,Saturday,17,18-24,F,sunny
731,2025-07-29 00:00:26,31.960875,35.981926,Home,Market,car,55.77,3547.9,252,Tuesday,0,25-34,F,sunny
732,2025-08-14 06:59:09,31.925649,35.99555,Hospital,Park,walk,3.99,1453.8,1364,Thursday,6,55+,F,windy
733,2025-09-07 02:26:33,31.967248,35.961886,Park,Park,walk,5.04,1047.1,789,Sunday,2,25-34,M,cloudy
734,2025-07-02 23:44:31,31.903922,35.918606,Mall,Hospital,car,44.58,6432.2,480,Wednesday,23,55+,M,sunny
735,2025-08-08 08:02:15,31.985875,36.004612,Cafe,Station,bus,39.53,26773.5,2392,Friday,8,25-34,M,sunny
736,2025-08-12 18:51:37,31.969178,35.929071,Work,Airport,walk,7.11,149.6,31,Tuesday,18,25-34,M,sunny
737,2025-07-30 21:51:11,31.962681,35.934946,Work,Station,car,62.11,7018.4,435,Wednesday,21,25-34,M,cloudy
738,2025-06-24 20:48:32,31.984481,35.95527,Station,Hospital,car,51.35,7041.7,525,Tuesday,20,18-24,F,sunny
739,2025-07-17 23:19:17,32.004964,35.991625,Station,Cafe,car,49.57,18581.7,1296,Thursday,23,18-24,F,rain
740,2025-07-16 15:40:18,31.985431,35.970619,Airport,Work,car,29.89,25527.1,3134,Wednesday,15,45-54,F,cloudy
741,2025-08-15 23:12:50,31.899774,35.957446,Cafe,Cafe,car,45.18,22567.5,1846,Friday,23,55+,M,sunny
742,2025-09-01 20:25:44,31.916613,35.958899,Mall,Mall,bus,27.95,17010.4,2150,Monday,20,<18,M,rain
743,2025-07-16 08:06:05,31.936255,35.946305,Hospital,Airport,walk,4.7,1917.9,1422,Wednesday,8,18-24,M,cloudy
744,2025-08-18 02:03:38,31.955783,35.961744,Mall,Cafe,bus,26.71,13793.8,1852,Monday,2,25-34,M,cloudy
745,2025-07-12 14:16:33,31.97053,35.869113,Airport,Park,walk,3.76,1633.0,1619,Saturday,14,18-24,M,windy
746,2025-09-09 17:20:36,31.933228,35.936102,Mall,Park,walk,4.32,623.7,534,Tuesday,17,25-34,M,sunny
747,2025-08-28 21:01:41,31.960603,35.95224,Hospital,Home,car,31.14,13578.1,1570,Thursday,21,18-24,M,sunny
748,2025-08-05 03:56:03,31.932339,35.91047,Market,Home,bus,15.95,17631.0,4021,Tuesday,3,25-34,F,rain
749,2025-07-27 14:08:58,31.936654,35.95659,Hospital,University,bike,19.08,6644.6,1265,Sunday,14,18-24,M,cloudy
750,2025-07-14 23:04:57,31.9128,35.938866,Home,Park,car,40.16,24151.1,2190,Monday,23,25-34,F,windy
751,2025-07-15 17:59:48,31.927303,35.997664,Park,Home,car,40.56,4487.3,394,Tuesday,17,18-24,M,sunny
752,2025-09-11 23:19:28,31.914449,35.992191,Work,Mall,walk,4.91,337.0,210,Thursday,23,25-34,F,cloudy
753,2025-07-23 00:44:37,31.925724,35.931026,University,Airport,bus,38.36,39595.9,3733,Wednesday,0,55+,M,sunny
754,2025-08-01 23:15:12,31.986609,35.940475,Park,Cafe,bus,31.17,25204.4,2898,Friday,23,25-34,M,sunny
755,2025-09-13 14:03:46,31.926518,35.942782,Cafe,Hospital,walk,6.68,541.1,330,Saturday,14,45-54,M,sunny
756,2025-08-14 20:16:19,32.033971,35.93145,Park,Home,car,46.21,5846.6,440,Thursday,20,35-44,F,sunny
757,2025-08-04 11:43:39,31.9698,35.950851,Station,Station,bus,24.18,7132.7,1079,Monday,11,55+,M,sunny
758,2025-07-23 20:20:25,31.960545,35.922252,Station,Airport,car,52.18,10131.5,641,Wednesday,20,35-44,M,cloudy
759,2025-07-03 12:54:13,31.929249,35.911082,Mall,Airport,car,43.2,21240.8,1820,Thursday,12,35-44,F,sunny
760,2025-07-19 05:10:08,31.976009,35.963681,Work,University,walk,4.88,1108.6,844,Saturday,5,45-54,M,sunny
761,2025-08-23 17:38:33,31.937731,35.963886,University,Mall,car,49.13,12724.8,984,Saturday,17,18-24,M,sunny
762,2025-08-11 22:36:30,31.95866,35.920871,Park,Market,walk,5.03,537.8,431,Monday,22,25-34,M,sunny
763,2025-08-24 01:18:18,32.031803,35.971861,Park,University,bus,35.69,21040.7,2155,Sunday,1,55+,F,windy
764,2025-07-04 23:24:40,31.952118,35.926053,Work,Home,car,28.29,20109.6,2613,Friday,23,35-44,M,sunny
765,2025-08-05 02:02:23,31.989478,35.952595,Cafe,Station,bike,15.15,1932.8,415,Tuesday,2,55+,M,sunny
766,2025-09-08 03:29:55,31.933905,35.96961,Station,Market,bus,24.67,26036.3,3800,Monday,3,35-44,M,rain
767,2025-07-26 02:03:22,31.95395,35.943992,Hospital,Park,walk,7.6,674.7,376,Saturday,2,45-54,M,cloudy
768,2025-08-18 11:56:44,32.008124,35.958642,Cafe,Mall,car,53.17,19555.5,1326,Monday,11,35-44,F,cloudy
769,2025-06-27 14:00:21,31.936191,35.929507,Home,Home,car,42.05,6609.5,519,Friday,14,35-44,M,cloudy
770,2025-09-12 05:43:21,32.009373,35.939106,Mall,Airport,bike,18.63,5610.8,1137,Friday,5,25-34,M,windy
771,2025-08-10 10:53:18,31.976233,35.938824,Work,Cafe,scooter,16.75,7498.9,1603,Sunday,10,45-54,M,sunny
772,2025-07-08 04:36:29,31.938126,35.922603,Airport,Station,bus,26.38,17449.3,2377,Tuesday,4,35-44,M,hot
773,2025-06-30 21:49:20,31.973972,35.939697,Cafe,University,walk,2.69,753.6,953,Monday,21,35-44,M,rain
774,2025-08-05 05:32:16,31.984177,35.898541,Park,Home,car,46.56,9417.3,676,Tuesday,5,35-44,M,sunny
775,2025-08-05 08:35:18,31.973654,35.930265,University,Airport,car,19.9,16890.4,3028,Tuesday,8,25-34,M,cloudy
776,2025-06-25 01:03:26,31.907893,35.936454,Home,Station,scooter,17.25,7848.4,1660,Wednesday,1,<18,F,cloudy
777,2025-09-13 23:00:03,31.933186,35.937315,Airport,Mall,car,28.02,16333.5,2078,Saturday,23,45-54,M,sunny
778,2025-09-06 19:39:14,31.947574,35.937755,Station,Hospital,car,50.17,25363.7,1760,Saturday,19,25-34,M,sunny
779,2025-07-28 04:27:10,31.952767,35.943147,Home,Airport,car,60.35,7131.0,455,Monday,4,18-24,M,windy
780,2025-06-27 05:27:08,31.97362,35.959383,University,Work,car,48.22,22611.4,1739,Friday,5,18-24,M,sunny
781,2025-08-30 13:09:17,31.960331,35.971236,Work,Cafe,car,46.27,5899.7,485,Saturday,13,35-44,F,sunny
782,2025-07-31 12:12:59,31.91494,35.925507,Airport,Mall,walk,5.26,1527.6,1052,Thursday,12,35-44,M,cloudy
783,2025-08-20 03:35:19,31.966406,35.908904,Station,Home,bus,31.02,22972.0,2703,Wednesday,3,35-44,M,sunny
784,2025-08-01 10:53:20,31.973318,35.913739,Park,Station,car,31.83,12263.2,1421,Friday,10,25-34,F,sunny
785,2025-07-11 06:19:23,31.971794,35.930384,Hospital,Work,taxi,24.98,22561.5,3264,Friday,6,25-34,M,cloudy
786,2025-08-30 18:43:45,31.987423,35.934442,University,Station,bike,15.32,823.0,225,Saturday,18,25-34,M,cloudy
787,2025-09-12 21:03:14,31.980018,35.9219,Station,Park,car,43.33,25153.1,2101,Friday,21,<18,M,sunny
788,2025-07-08 14:11:03,31.968775,35.906117,Park,Market,taxi,43.27,5424.5,419,Tuesday,14,35-44,M,windy
789,2025-08-05 06:27:29,31.952895,35.931316,Station,Market,car,44.71,16403.5,1345,Tuesday,6,18-24,F,sunny
790,2025-07-21 04:16:16,31.905171,35.950443,Park,Park,bus,35.88,29762.5,3037,Monday,4,25-34,M,sunny
791,2025-09-07 14:57:38,31.967889,35.962851,Park,Station,bus,30.51,13068.5,1525,Sunday,14,25-34,M,sunny
792,2025-08-01 09:31:33,31.961231,35.928277,Home,Hospital,car,30.93,29206.0,3405,Friday,9,25-34,M,cloudy
793,2025-09-03 19:04:12,31.963147,35.93261,Park,Market,car,44.36,28078.7,2284,Wednesday,19,45-54,M,sunny
794,2025-09-02 10:01:25,31.916698,35.917199,Market,Airport,walk,5.8,759.0,499,Tuesday,10,<18,F,sunny
795,2025-07-11 12:25:11,31.922568,35.944057,Market,Park,car,37.07,22251.1,2189,Friday,12,35-44,M,rain
796,2025-08-26 18:08:20,31.986595,35.919547,Mall,Station,walk,5.81,1499.2,947,Tuesday,18,18-24,F,sunny
797,2025-07-24 00:00:04,31.953813,35.962194,University,University,car,41.18,23926.1,2043,Thursday,0,<18,M,cloudy
798,2025-09-08 17:42:07,31.975445,35.891424,Mall,Market,car,29.6,6836.6,826,Monday,17,25-34,F,sunny
799,2025-08-01 08:26:20,31.95585,35.934211,Station,Home,car,64.49,5645.9,339,Friday,8,18-24,M,hot
800,2025-08-29 12:06:44,31.955893,35.954033,Home,University,bike,13.98,6339.2,1665,Friday,12,35-44,M,sunny
801,2025-07-12 02:39:27,31.983149,35.950515,Market,Hospital,taxi,30.26,17190.4,2016,Saturday,2,25-34,F,sunny
802,2025-07-13 12:36:22,31.939519,36.025791,Work,Market,walk,4.19,879.6,756,Sunday,12,<18,F,sunny
803,2025-08-08 11:30:39,31.957884,35.955494,Cafe,Home,walk,2.32,718.5,1098,Friday,11,<18,M,rain
804,2025-09-14 13:21:16,31.941132,35.914878,Cafe,University,walk,4.68,608.4,492,Sunday,13,25-34,M,rain
805,2025-07-30 17:20:55,31.941965,35.942136,Market,Home,taxi,53.77,10011.9,696,Wednesday,17,35-44,M,sunny
806,2025-06-30 00:41:29,31.945725,35.891713,Mall,Park,taxi,42.01,6512.7,580,Monday,0,25-34,F,cloudy
807,2025-08-04 03:03:34,31.961664,35.942582,Park,Market,car,32.35,21337.1,2363,Monday,3,25-34,M,sunny
808,2025-07-17 17:11:35,31.940638,35.920008,Hospital,Airport,bus,29.65,21697.6,2593,Thursday,17,35-44,F,windy
809,2025-08-05 07:52:01,31.992673,35.972462,University,Airport,walk,2.7,1818.9,2472,Tuesday,7,25-34,F,windy
810,2025-08-04 13:32:04,31.928162,35.928514,University,Work,taxi,39.65,3624.1,374,Monday,13,18-24,F,hot
811,2025-07-27 15:16:11,31.949394,35.941497,Airport,Market,walk,4.62,1773.2,1392,Sunday,15,25-34,M,rain
812,2025-07-15 14:45:52,31.941808,35.925933,Park,Park,walk,6.14,1484.6,924,Tuesday,14,25-34,M,windy
813,2025-07-03 15:12:52,31.998409,35.997166,Work,Home,walk,5.41,1358.9,922,Thursday,15,35-44,F,sunny
814,2025-08-18 10:19:19,31.960897,35.935363,University,Park,car,30.68,22652.9,2604,Monday,10,25-34,F,rain
815,2025-08-07 02:48:30,31.985955,35.999977,Home,Mall,bus,37.32,31117.1,2942,Thursday,2,55+,F,cloudy
816,2025-07-07 16:13:13,31.910433,35.969425,Work,Hospital,car,52.64,17677.5,1230,Monday,16,18-24,M,windy
817,2025-08-25 10:54:05,31.963012,35.959462,Park,University,taxi,43.78,1528.2,184,Monday,10,55+,F,sunny
818,2025-06-20 14:00:13,31.981689,35.956062,Cafe,Hospital,car,37.81,11630.3,1067,Friday,14,25-34,M,sunny
819,2025-08-22 16:17:19,31.957469,35.956814,Park,Park,walk,4.38,147.2,124,Friday,16,35-44,M,sunny
820,2025-08-19 03:01:03,31.986964,35.88717,Cafe,Airport,car,56.32,2913.4,234,Tuesday,3,18-24,F,cloudy
821,2025-08-28 16:22:07,31.939481,35.936633,Market,Station,car,42.96,17004.0,1424,Thursday,16,25-34,M,sunny
822,2025-07-21 09:39:20,31.99728,35.970355,Home,Hospital,bus,30.76,21256.8,2536,Monday,9,35-44,F,sunny
823,2025-08-15 09:17:36,32.023967,35.943533,Station,Station,car,28.68,1608.6,204,Friday,9,35-44,M,sunny
824,2025-08-29 12:32:24,31.944115,35.902844,Hospital,Cafe,car,31.55,8915.7,1068,Friday,12,<18,M,sunny
825,2025-09-12 22:17:33,31.941635,35.943428,Cafe,Park,bike,10.86,1155.1,343,Friday,22,25-34,M,sunny
826,2025-07-31 05:38:07,31.998602,35.996123,Cafe,University,car,37.67,21814.1,2033,Thursday,5,18-24,M,sunny
827,2025-06-19 23:41:16,32.002387,35.982407,Cafe,Airport,taxi,34.6,22485.0,2375,Thursday,23,55+,M,windy
828,2025-07-31 20:40:27,31.939314,35.94314,Hospital,Park,walk,5.17,309.2,217,Thursday,20,45-54,F,cloudy
829,2025-08-08 18:30:54,31.942394,35.973543,Cafe,Work,bus,38.91,29582.9,2718,Friday,18,<18,F,sunny
830,2025-09-02 22:16:41,31.946546,35.934005,Airport,Hospital,car,46.77,28604.6,2171,Tuesday,22,45-54,M,cloudy
831,2025-09-03 07:58:36,31.914666,35.893884,Station,Park,bike,17.64,2463.1,484,Wednesday,7,45-54,M,cloudy
832,2025-07-26 06:47:13,31.92744,35.917266,Station,University,taxi,50.86,27818.3,1944,Saturday,6,25-34,F,sunny
833,2025-08-02 23:46:47,31.924876,35.991887,University,Mall,car,32.28,24973.8,2731,Saturday,23,35-44,F,sunny
834,2025-07-27 18:41:24,31.931966,35.93678,University,Work,car,36.09,1072.4,110,Sunday,18,25-34,F,cloudy
835,2025-08-20 16:12:15,31.953959,35.937698,Airport,Market,walk,4.37,1781.0,1435,Wednesday,16,35-44,F,sunny
836,2025-07-23 13:16:45,31.962026,35.936005,Airport,Park,walk,5.88,1413.8,875,Wednesday,13,25-34,M,cloudy
837,2025-08-14 14:03:11,32.001515,36.002124,Cafe,Station,bus,20.72,4257.3,761,Thursday,14,25-34,M,sunny
838,2025-06-30 13:08:44,31.925049,35.993779,Home,Mall,car,54.32,25072.1,1649,Monday,13,25-34,M,sunny
839,2025-07-28 21:49:30,31.98453,36.011563,Market,Market,scooter,17.87,6203.4,1240,Monday,21,18-24,M,hot
840,2025-09-11 21:12:19,31.94858,35.940229,Airport,Park,walk,3.68,1016.3,1038,Thursday,21,35-44,F,sunny
841,2025-07-17 03:01:04,31.953516,35.953869,University,Work,walk,4.53,334.2,235,Thursday,3,25-34,M,cloudy
842,2025-08-17 23:58:02,31.975245,35.899501,Home,Airport,walk,4.61,1739.7,1308,Sunday,23,25-34,F,sunny
843,2025-08-14 03:22:21,31.921318,35.989308,Hospital,Hospital,car,38.08,17732.2,1674,Thursday,3,45-54,F,sunny
844,2025-09-01 07:32:18,31.966472,35.909967,Work,Work,taxi,38.51,3319.6,306,Monday,7,25-34,F,sunny
845,2025-09-01 08:46:58,31.959994,35.951503,Market,Market,car,50.76,2389.0,211,Monday,8,25-34,F,sunny
846,2025-09-01 23:54:16,31.969774,35.912081,Airport,Home,car,43.14,24196.2,2032,Monday,23,55+,M,sunny
847,2025-07-20 20:32:45,31.963675,35.927334,Station,Cafe,bus,21.11,8691.7,1479,Sunday,20,45-54,F,sunny
848,2025-07-15 03:42:49,32.028659,35.919882,University,Mall,bus,27.25,36913.1,4827,Tuesday,3,18-24,M,sunny
849,2025-08-20 08:09:18,31.935868,35.926764,Mall,Station,walk,4.34,982.5,863,Wednesday,8,25-34,M,cloudy
850,2025-08-24 00:02:00,31.93907,35.928826,University,Work,bus,30.42,33063.1,3915,Sunday,0,55+,F,sunny
851,2025-09-03 04:04:22,31.936306,35.928552,Airport,Work,car,39.12,25941.4,2384,Wednesday,4,25-34,M,rain
852,2025-06-19 21:16:03,31.938336,35.97,Work,Cafe,walk,7.13,328.7,145,Thursday,21,25-34,F,sunny
853,2025-06-22 19:30:51,31.935878,35.911854,Cafe,Airport,walk,6.05,1133.2,629,Sunday,19,18-24,F,sunny
854,2025-08-12 11:02:00,31.99067,35.951616,Market,Mall,car,45.74,20579.7,1622,Tuesday,11,18-24,F,cloudy
855,2025-09-07 12:55:56,31.997615,35.981539,Park,University,car,20.13,17497.0,3164,Sunday,12,35-44,M,sunny
856,2025-09-14 10:09:55,31.937878,35.929604,Park,Station,bike,17.5,2431.0,523,Sunday,10,35-44,F,sunny
857,2025-08-22 20:44:27,31.930029,35.923462,Park,Market,walk,2.94,333.5,350,Friday,20,55+,M,sunny
858,2025-07-25 17:06:14,31.969142,35.938084,Park,Home,bus,26.27,14230.8,1903,Friday,17,35-44,F,rain
859,2025-06-25 12:21:45,31.938433,35.980392,Home,Mall,taxi,36.51,22692.1,2228,Wednesday,12,18-24,M,cloudy
860,2025-08-12 16:37:15,31.973988,35.950823,Hospital,Work,bus,38.26,8657.5,806,Tuesday,16,<18,F,sunny
861,2025-09-03 04:29:48,31.961088,35.929064,University,Mall,bike,12.1,1539.7,402,Wednesday,4,55+,M,sunny
862,2025-07-26 14:04:16,31.909528,35.959516,Market,Mall,walk,4.77,1273.1,971,Saturday,14,25-34,M,rain
863,2025-08-18 02:46:04,32.001425,35.911931,Work,Park,walk,3.43,1001.4,1061,Monday,2,25-34,M,sunny
864,2025-09-05 23:07:17,32.008876,35.965441,Hospital,Cafe,walk,5.59,1740.3,1060,Friday,23,45-54,M,sunny
865,2025-06-20 19:03:57,31.936616,35.957258,Mall,Park,car,35.43,29418.3,3034,Friday,19,25-34,F,sunny
866,2025-08-27 07:23:43,31.943369,35.935766,Mall,Market,car,41.56,18679.0,1569,Wednesday,7,18-24,M,sunny
867,2025-07-13 01:23:59,31.963576,35.919842,Market,Airport,car,14.72,17619.0,4349,Sunday,1,45-54,M,sunny
868,2025-07-20 09:22:56,31.965034,35.9184,University,Mall,car,29.31,3628.1,462,Sunday,9,55+,M,rain
869,2025-06-29 18:09:22,31.974756,35.961045,Market,University,bike,15.56,1879.8,453,Sunday,18,18-24,M,sunny
870,2025-08-03 11:02:41,32.015306,35.981869,Cafe,Home,car,46.36,17314.9,1365,Sunday,11,45-54,M,sunny
871,2025-08-06 14:07:48,31.949692,35.925881,Cafe,Hospital,car,54.47,17927.2,1162,Wednesday,14,25-34,F,windy
872,2025-08-26 23:34:03,31.931051,35.958752,University,Park,car,52.72,6321.0,484,Tuesday,23,25-34,M,sunny
873,2025-07-01 22:53:24,31.91362,35.882389,Airport,Market,walk,4.29,1257.6,1060,Tuesday,22,45-54,M,sunny
874,2025-06-23 18:17:49,31.933072,35.927461,University,Market,car,41.39,17066.5,1495,Monday,18,55+,M,sunny
875,2025-09-03 00:44:20,31.954006,35.944068,Work,Mall,bike,17.25,6877.7,1401,Wednesday,0,18-24,M,cloudy
876,2025-08-11 10:17:59,32.008837,35.917709,Airport,Airport,walk,5.35,1963.2,1344,Monday,10,18-24,M,sunny
877,2025-07-08 07:55:04,31.939472,35.916905,University,Work,bus,27.28,3863.9,534,Tuesday,7,18-24,M,sunny
878,2025-09-06 19:26:10,31.961714,35.924967,Airport,University,bus,31.46,33828.8,3869,Saturday,19,25-34,F,hot
879,2025-06-29 12:51:35,31.954507,35.953766,Market,Mall,walk,6.63,694.5,360,Sunday,12,<18,M,rain
880,2025-07-28 03:48:33,31.990652,35.93938,Park,Hospital,walk,4.95,855.5,608,Monday,3,25-34,M,cloudy
881,2025-07-09 12:18:59,32.030808,35.877853,Hospital,Park,car,45.13,3545.1,327,Wednesday,12,18-24,M,sunny
882,2025-07-09 15:13:52,31.939074,35.881379,Park,Station,walk,5.3,1736.8,1125,Wednesday,15,25-34,F,sunny
883,2025-06-17 12:01:26,31.940317,35.926794,Work,Airport,car,33.54,11301.3,1257,Tuesday,12,<18,F,sunny
884,2025-08-28 01:43:58,31.986325,35.958731,Cafe,Hospital,walk,6.23,188.3,76,Thursday,1,35-44,M,sunny
885,2025-09-05 18:20:16,31.975457,35.862575,Work,Hospital,walk,4.98,281.5,251,Friday,18,18-24,F,cloudy
886,2025-08-16 15:21:54,32.010401,35.930008,Cafe,Mall,bus,27.19,9372.1,1238,Saturday,15,25-34,M,sunny
887,2025-06-30 20:57:10,31.972518,35.929213,Market,Station,bus,31.89,26078.0,2925,Monday,20,45-54,M,rain
888,2025-07-26 09:51:42,31.944221,35.98665,Market,Mall,walk,6.38,456.2,268,Saturday,9,35-44,M,sunny
889,2025-07-17 18:08:50,31.97272,35.933449,Airport,Station,car,41.72,16176.5,1433,Thursday,18,18-24,M,sunny
890,2025-08-08 12:52:49,31.988261,35.95649,Home,Market,walk,5.18,1833.9,1293,Friday,12,18-24,M,cloudy
891,2025-08-13 03:49:59,31.979614,35.949238,Cafe,University,walk,5.58,1494.7,980,Wednesday,3,35-44,M,sunny
892,2025-07-24 20:13:58,31.970218,35.881083,Market,Airport,taxi,47.16,4056.4,309,Thursday,20,25-34,M,rain
893,2025-07-09 03:56:15,31.987,35.968046,Home,Market,car,37.49,1251.8,151,Wednesday,3,35-44,M,hot
894,2025-08-31 17:34:55,31.990079,35.951462,Mall,Airport,car,38.67,5591.0,544,Sunday,17,25-34,M,sunny
895,2025-07-04 14:02:03,31.996465,35.960248,Mall,Park,bus,27.42,38865.9,5088,Friday,14,25-34,M,sunny
896,2025-07-21 06:39:46,31.974461,36.062787,Airport,Work,bus,33.77,24697.1,2663,Monday,6,25-34,F,sunny
897,2025-07-30 03:27:17,31.949986,35.882477,Work,University,bus,29.86,10325.6,1241,Wednesday,3,35-44,M,cloudy
898,2025-07-08 00:05:23,31.959401,35.996741,Park,Airport,walk,3.08,1969.5,2256,Tuesday,0,45-54,F,sunny
899,2025-08-07 03:04:42,31.991195,35.936377,Mall,Work,walk,5.04,256.5,135,Thursday,3,<18,F,cloudy
900,2025-08-07 09:19:09,31.930492,35.95362,Airport,Work,car,40.64,20448.5,1848,Thursday,9,25-34,M,sunny
901,2025-09-13 23:56:25,31.96606,35.943635,Station,Work,car,28.05,22995.0,2975,Saturday,23,<18,M,cloudy
902,2025-07-13 05:25:26,31.9432,35.932273,Home,Mall,taxi,46.25,3524.9,242,Sunday,5,25-34,M,cloudy
903,2025-09-12 16:05:08,31.955862,35.927905,Hospital,Work,car,37.19,29093.4,2756,Friday,16,45-54,M,sunny
904,2025-08-14 21:30:07,31.993354,35.954885,Station,Mall,taxi,39.94,22795.3,2037,Thursday,21,25-34,M,sunny
905,2025-07-11 08:36:11,31.960733,35.899485,Hospital,Market,walk,4.46,405.1,311,Friday,8,45-54,M,sunny
906,2025-08-06 14:07:55,31.956393,35.967517,Cafe,Station,bus,22.26,31131.5,5080,Wednesday,14,25-34,M,sunny
907,2025-08-17 09:03:08,31.914204,35.932514,Cafe,Cafe,car,41.64,7176.0,641,Sunday,9,45-54,F,sunny
908,2025-08-22 16:12:36,31.977388,35.911098,Hospital,Mall,taxi,44.1,11442.6,976,Friday,16,35-44,M,sunny
909,2025-06-21 01:39:40,31.974365,35.9315,Market,Mall,walk,7.91,1370.5,600,Saturday,1,18-24,F,windy
910,2025-08-10 05:33:48,32.019898,35.982714,Market,Mall,car,34.72,17072.2,1780,Sunday,5,18-24,M,windy
911,2025-07-31 08:39:23,31.945767,35.92894,Park,University,bus,36.32,5092.9,510,Thursday,8,25-34,F,rain
912,2025-09-06 00:42:03,31.961575,35.955754,Work,Hospital,car,37.0,14521.4,1399,Saturday,0,18-24,M,sunny
913,2025-07-12 09:54:17,31.962482,35.923071,Park,Hospital,car,48.82,20164.1,1515,Saturday,9,25-34,M,cloudy
914,2025-08-27 13:15:48,32.002324,35.967738,Airport,University,taxi,45.66,1375.2,61,Wednesday,13,25-34,F,sunny
915,2025-08-10 06:59:09,31.952141,35.965565,Cafe,University,car,34.86,7777.0,748,Sunday,6,55+,F,sunny
916,2025-07-18 08:44:19,31.963371,36.000458,Hospital,Hospital,car,29.58,28916.9,3573,Friday,8,25-34,M,sunny
917,2025-08-12 22:49:12,31.973237,35.939733,Home,Hospital,walk,3.41,1866.4,1931,Tuesday,22,35-44,M,sunny
918,2025-08-11 12:51:01,31.960598,35.96506,Home,Work,bus,37.89,30142.6,2866,Monday,12,45-54,F,sunny
919,2025-08-16 15:41:48,31.941607,35.947942,University,Home,car,31.77,6783.4,725,Saturday,15,45-54,F,sunny
920,2025-08-20 12:55:51,31.960823,35.983876,Park,Airport,car,25.36,29161.1,4184,Wednesday,12,18-24,M,windy
921,2025-08-14 23:33:27,31.987209,35.923435,Hospital,Hospital,walk,6.16,758.3,474,Thursday,23,25-34,M,sunny
922,2025-08-31 02:32:01,31.924205,35.96735,Market,University,car,40.42,25964.4,2347,Sunday,2,25-34,F,windy
923,2025-08-12 04:44:29,31.958989,35.939159,Airport,Home,walk,4.72,1572.0,1230,Tuesday,4,25-34,M,sunny
924,2025-09-05 23:04:39,31.933996,35.943074,Station,University,walk,5.86,1529.3,931,Friday,23,25-34,F,sunny
925,2025-08-13 19:49:16,31.990851,35.947753,University,Home,car,37.05,14500.1,1361,Wednesday,19,35-44,M,sunny
926,2025-07-14 11:01:14,31.909304,35.952567,Station,Mall,walk,5.74,1743.5,1065,Monday,11,25-34,F,cloudy
927,2025-07-26 07:54:13,31.938232,35.941513,Cafe,Park,walk,4.38,1706.9,1420,Saturday,7,25-34,F,sunny
928,2025-08-07 19:36:17,31.966316,35.951441,Airport,Home,car,53.43,2361.7,124,Thursday,19,55+,F,sunny
929,2025-08-21 13:37:21,32.001966,35.992344,Work,Station,walk,4.21,643.6,514,Thursday,13,18-24,M,sunny
930,2025-06-24 18:24:49,31.953027,35.974563,Station,Market,car,46.29,15303.2,1145,Tuesday,18,25-34,M,sunny
931,2025-07-13 05:09:50,31.938344,35.971075,Airport,Station,walk,6.35,1135.1,702,Sunday,5,35-44,M,cloudy
932,2025-08-22 22:17:03,32.011435,35.931334,University,Mall,car,12.42,10614.3,3125,Friday,22,18-24,F,sunny
